#weight	proba	cum	Pval	ln_Pval	log_P	sig
-35.9	8.7e-05	1.3e-03	1.0e+00	-0.001	-0.001	0.001
-35.8	9.2e-05	1.4e-03	1.0e+00	-0.001	-0.001	0.001
-35.7	9.8e-05	1.4e-03	1.0e+00	-0.001	-0.001	0.001
-35.6	1.0e-04	1.6e-03	1.0e+00	-0.001	-0.001	0.001
-35.5	1.1e-04	1.7e-03	1.0e+00	-0.002	-0.001	0.001
-35.4	1.2e-04	1.8e-03	1.0e+00	-0.002	-0.001	0.001
-35.3	1.2e-04	1.9e-03	1.0e+00	-0.002	-0.001	0.001
-35.2	1.3e-04	2.0e-03	1.0e+00	-0.002	-0.001	0.001
-35.1	1.4e-04	2.2e-03	1.0e+00	-0.002	-0.001	0.001
-35.0	1.5e-04	2.3e-03	1.0e+00	-0.002	-0.001	0.001
-34.9	1.6e-04	2.5e-03	1.0e+00	-0.002	-0.001	0.001
-34.8	1.6e-04	2.6e-03	1.0e+00	-0.002	-0.001	0.001
-34.7	1.7e-04	2.8e-03	1.0e+00	-0.003	-0.001	0.001
-34.6	1.8e-04	3.0e-03	1.0e+00	-0.003	-0.001	0.001
-34.5	1.9e-04	3.2e-03	1.0e+00	-0.003	-0.001	0.001
-34.4	2.0e-04	3.4e-03	1.0e+00	-0.003	-0.001	0.001
-34.3	2.1e-04	3.6e-03	1.0e+00	-0.003	-0.001	0.001
-34.2	2.3e-04	3.8e-03	1.0e+00	-0.004	-0.002	0.002
-34.1	2.4e-04	4.1e-03	1.0e+00	-0.004	-0.002	0.002
-34.0	2.5e-04	4.3e-03	1.0e+00	-0.004	-0.002	0.002
-33.9	2.6e-04	4.6e-03	1.0e+00	-0.004	-0.002	0.002
-33.8	2.8e-04	4.9e-03	1.0e+00	-0.005	-0.002	0.002
-33.7	2.9e-04	5.2e-03	1.0e+00	-0.005	-0.002	0.002
-33.6	3.1e-04	5.5e-03	9.9e-01	-0.005	-0.002	0.002
-33.5	3.2e-04	5.8e-03	9.9e-01	-0.005	-0.002	0.002
-33.4	3.4e-04	6.1e-03	9.9e-01	-0.006	-0.003	0.003
-33.3	3.5e-04	6.5e-03	9.9e-01	-0.006	-0.003	0.003
-33.2	3.7e-04	6.8e-03	9.9e-01	-0.006	-0.003	0.003
-33.1	3.9e-04	7.2e-03	9.9e-01	-0.007	-0.003	0.003
-33.0	4.1e-04	7.6e-03	9.9e-01	-0.007	-0.003	0.003
-32.9	4.2e-04	8.1e-03	9.9e-01	-0.008	-0.003	0.003
-32.8	4.4e-04	8.5e-03	9.9e-01	-0.008	-0.004	0.004
-32.7	4.6e-04	9.0e-03	9.9e-01	-0.009	-0.004	0.004
-32.6	4.8e-04	9.5e-03	9.9e-01	-0.009	-0.004	0.004
-32.5	5.1e-04	1.0e-02	9.9e-01	-0.010	-0.004	0.004
-32.4	5.3e-04	1.0e-02	9.9e-01	-0.010	-0.004	0.004
-32.3	5.5e-04	1.1e-02	9.9e-01	-0.011	-0.005	0.005
-32.2	5.7e-04	1.2e-02	9.9e-01	-0.011	-0.005	0.005
-32.1	6.0e-04	1.2e-02	9.9e-01	-0.012	-0.005	0.005
-32.0	6.2e-04	1.3e-02	9.9e-01	-0.012	-0.005	0.005
-31.9	6.5e-04	1.3e-02	9.9e-01	-0.013	-0.006	0.006
-31.8	6.8e-04	1.4e-02	9.9e-01	-0.014	-0.006	0.006
-31.7	7.0e-04	1.5e-02	9.9e-01	-0.014	-0.006	0.006
-31.6	7.3e-04	1.6e-02	9.9e-01	-0.015	-0.007	0.007
-31.5	7.6e-04	1.6e-02	9.8e-01	-0.016	-0.007	0.007
-31.4	7.9e-04	1.7e-02	9.8e-01	-0.016	-0.007	0.007
-31.3	8.2e-04	1.8e-02	9.8e-01	-0.017	-0.008	0.008
-31.2	8.5e-04	1.9e-02	9.8e-01	-0.018	-0.008	0.008
-31.1	8.8e-04	2.0e-02	9.8e-01	-0.019	-0.008	0.008
-31.0	9.2e-04	2.1e-02	9.8e-01	-0.020	-0.009	0.009
-30.9	9.5e-04	2.2e-02	9.8e-01	-0.021	-0.009	0.009
-30.8	9.8e-04	2.3e-02	9.8e-01	-0.022	-0.009	0.009
-30.7	1.0e-03	2.4e-02	9.8e-01	-0.023	-0.01	0.010
-30.6	1.1e-03	2.5e-02	9.8e-01	-0.024	-0.01	0.010
-30.5	1.1e-03	2.6e-02	9.8e-01	-0.025	-0.011	0.011
-30.4	1.1e-03	2.7e-02	9.7e-01	-0.026	-0.011	0.011
-30.3	1.2e-03	2.8e-02	9.7e-01	-0.027	-0.012	0.012
-30.2	1.2e-03	2.9e-02	9.7e-01	-0.028	-0.012	0.012
-30.1	1.2e-03	3.0e-02	9.7e-01	-0.030	-0.013	0.013
-30.0	1.3e-03	3.2e-02	9.7e-01	-0.031	-0.013	0.013
-29.9	1.3e-03	3.3e-02	9.7e-01	-0.032	-0.014	0.014
-29.8	1.4e-03	3.4e-02	9.7e-01	-0.034	-0.015	0.015
-29.7	1.4e-03	3.6e-02	9.7e-01	-0.035	-0.015	0.015
-29.6	1.5e-03	3.7e-02	9.6e-01	-0.037	-0.016	0.016
-29.5	1.5e-03	3.9e-02	9.6e-01	-0.038	-0.017	0.017
-29.4	1.6e-03	4.0e-02	9.6e-01	-0.040	-0.017	0.017
-29.3	1.6e-03	4.2e-02	9.6e-01	-0.041	-0.018	0.018
-29.2	1.6e-03	4.4e-02	9.6e-01	-0.043	-0.019	0.019
-29.1	1.7e-03	4.5e-02	9.6e-01	-0.045	-0.019	0.019
-29.0	1.7e-03	4.7e-02	9.5e-01	-0.046	-0.02	0.020
-28.9	1.8e-03	4.9e-02	9.5e-01	-0.048	-0.021	0.021
-28.8	1.8e-03	5.1e-02	9.5e-01	-0.050	-0.022	0.022
-28.7	1.9e-03	5.3e-02	9.5e-01	-0.052	-0.023	0.023
-28.6	1.9e-03	5.5e-02	9.5e-01	-0.054	-0.023	0.023
-28.5	2.0e-03	5.7e-02	9.5e-01	-0.056	-0.024	0.024
-28.4	2.1e-03	5.9e-02	9.4e-01	-0.058	-0.025	0.025
-28.3	2.1e-03	6.1e-02	9.4e-01	-0.060	-0.026	0.026
-28.2	2.2e-03	6.3e-02	9.4e-01	-0.063	-0.027	0.027
-28.1	2.2e-03	6.5e-02	9.4e-01	-0.065	-0.028	0.028
-28.0	2.3e-03	6.7e-02	9.3e-01	-0.067	-0.029	0.029
-27.9	2.3e-03	7.0e-02	9.3e-01	-0.070	-0.03	0.030
-27.8	2.4e-03	7.2e-02	9.3e-01	-0.072	-0.031	0.031
-27.7	2.4e-03	7.5e-02	9.3e-01	-0.075	-0.033	0.033
-27.6	2.5e-03	7.7e-02	9.3e-01	-0.077	-0.034	0.034
-27.5	2.6e-03	8.0e-02	9.2e-01	-0.080	-0.035	0.035
-27.4	2.6e-03	8.2e-02	9.2e-01	-0.083	-0.036	0.036
-27.3	2.7e-03	8.5e-02	9.2e-01	-0.086	-0.037	0.037
-27.2	2.7e-03	8.8e-02	9.2e-01	-0.089	-0.039	0.039
-27.1	2.8e-03	9.0e-02	9.1e-01	-0.092	-0.04	0.040
-27.0	2.9e-03	9.3e-02	9.1e-01	-0.095	-0.041	0.041
-26.9	2.9e-03	9.6e-02	9.1e-01	-0.098	-0.043	0.043
-26.8	3.0e-03	9.9e-02	9.0e-01	-0.101	-0.044	0.044
-26.7	3.0e-03	1.0e-01	9.0e-01	-0.104	-0.045	0.045
-26.6	3.1e-03	1.1e-01	9.0e-01	-0.108	-0.047	0.047
-26.5	3.2e-03	1.1e-01	8.9e-01	-0.111	-0.048	0.048
-26.4	3.2e-03	1.1e-01	8.9e-01	-0.115	-0.05	0.050
-26.3	3.3e-03	1.2e-01	8.9e-01	-0.119	-0.051	0.051
-26.2	3.4e-03	1.2e-01	8.8e-01	-0.122	-0.053	0.053
-26.1	3.4e-03	1.2e-01	8.8e-01	-0.126	-0.055	0.055
-26.0	3.5e-03	1.3e-01	8.8e-01	-0.130	-0.056	0.056
-25.9	3.5e-03	1.3e-01	8.7e-01	-0.134	-0.058	0.058
-25.8	3.6e-03	1.3e-01	8.7e-01	-0.138	-0.06	0.060
-25.7	3.7e-03	1.4e-01	8.7e-01	-0.142	-0.062	0.062
-25.6	3.7e-03	1.4e-01	8.6e-01	-0.146	-0.064	0.064
-25.5	3.8e-03	1.4e-01	8.6e-01	-0.151	-0.065	0.065
-25.4	3.9e-03	1.5e-01	8.6e-01	-0.155	-0.067	0.067
-25.3	3.9e-03	1.5e-01	8.5e-01	-0.160	-0.069	0.069
-25.2	4.0e-03	1.6e-01	8.5e-01	-0.164	-0.071	0.071
-25.1	4.0e-03	1.6e-01	8.4e-01	-0.169	-0.073	0.073
-25.0	4.1e-03	1.6e-01	8.4e-01	-0.174	-0.075	0.075
-24.9	4.2e-03	1.7e-01	8.4e-01	-0.179	-0.078	0.078
-24.8	4.2e-03	1.7e-01	8.3e-01	-0.184	-0.08	0.080
-24.7	4.3e-03	1.8e-01	8.3e-01	-0.189	-0.082	0.082
-24.6	4.4e-03	1.8e-01	8.2e-01	-0.194	-0.084	0.084
-24.5	4.4e-03	1.9e-01	8.2e-01	-0.199	-0.087	0.087
-24.4	4.5e-03	1.9e-01	8.1e-01	-0.205	-0.089	0.089
-24.3	4.5e-03	1.9e-01	8.1e-01	-0.210	-0.091	0.091
-24.2	4.6e-03	2.0e-01	8.1e-01	-0.216	-0.094	0.094
-24.1	4.7e-03	2.0e-01	8.0e-01	-0.221	-0.096	0.096
-24.0	4.7e-03	2.1e-01	8.0e-01	-0.227	-0.099	0.099
-23.9	4.8e-03	2.1e-01	7.9e-01	-0.233	-0.101	0.101
-23.8	4.8e-03	2.2e-01	7.9e-01	-0.239	-0.104	0.104
-23.7	4.9e-03	2.2e-01	7.8e-01	-0.245	-0.107	0.107
-23.6	4.9e-03	2.3e-01	7.8e-01	-0.252	-0.109	0.109
-23.5	5.0e-03	2.3e-01	7.7e-01	-0.258	-0.112	0.112
-23.4	5.0e-03	2.4e-01	7.7e-01	-0.264	-0.115	0.115
-23.3	5.1e-03	2.4e-01	7.6e-01	-0.271	-0.118	0.118
-23.2	5.1e-03	2.5e-01	7.6e-01	-0.278	-0.121	0.121
-23.1	5.2e-03	2.5e-01	7.5e-01	-0.284	-0.124	0.124
-23.0	5.2e-03	2.6e-01	7.5e-01	-0.291	-0.127	0.127
-22.9	5.3e-03	2.6e-01	7.4e-01	-0.298	-0.13	0.130
-22.8	5.3e-03	2.7e-01	7.4e-01	-0.306	-0.133	0.133
-22.7	5.4e-03	2.7e-01	7.3e-01	-0.313	-0.136	0.136
-22.6	5.4e-03	2.8e-01	7.3e-01	-0.320	-0.139	0.139
-22.5	5.5e-03	2.8e-01	7.2e-01	-0.328	-0.142	0.142
-22.4	5.5e-03	2.9e-01	7.2e-01	-0.335	-0.146	0.146
-22.3	5.6e-03	3.0e-01	7.1e-01	-0.343	-0.149	0.149
-22.2	5.6e-03	3.0e-01	7.0e-01	-0.351	-0.152	0.152
-22.1	5.6e-03	3.1e-01	7.0e-01	-0.359	-0.156	0.156
-22.0	5.7e-03	3.1e-01	6.9e-01	-0.367	-0.159	0.159
-21.9	5.7e-03	3.2e-01	6.9e-01	-0.375	-0.163	0.163
-21.8	5.7e-03	3.2e-01	6.8e-01	-0.384	-0.167	0.167
-21.7	5.8e-03	3.3e-01	6.8e-01	-0.392	-0.17	0.170
-21.6	5.8e-03	3.4e-01	6.7e-01	-0.401	-0.174	0.174
-21.5	5.8e-03	3.4e-01	6.6e-01	-0.409	-0.178	0.178
-21.4	5.9e-03	3.5e-01	6.6e-01	-0.418	-0.182	0.182
-21.3	5.9e-03	3.5e-01	6.5e-01	-0.427	-0.186	0.186
-21.2	5.9e-03	3.6e-01	6.5e-01	-0.436	-0.189	0.189
-21.1	6.0e-03	3.7e-01	6.4e-01	-0.445	-0.193	0.193
-21.0	6.0e-03	3.7e-01	6.3e-01	-0.455	-0.198	0.198
-20.9	6.0e-03	3.8e-01	6.3e-01	-0.464	-0.202	0.202
-20.8	6.0e-03	3.8e-01	6.2e-01	-0.474	-0.206	0.206
-20.7	6.1e-03	3.9e-01	6.2e-01	-0.484	-0.21	0.210
-20.6	6.1e-03	4.0e-01	6.1e-01	-0.494	-0.214	0.214
-20.5	6.1e-03	4.0e-01	6.0e-01	-0.504	-0.219	0.219
-20.4	6.1e-03	4.1e-01	6.0e-01	-0.514	-0.223	0.223
-20.3	6.1e-03	4.1e-01	5.9e-01	-0.524	-0.228	0.228
-20.2	6.2e-03	4.2e-01	5.9e-01	-0.534	-0.232	0.232
-20.1	6.2e-03	4.3e-01	5.8e-01	-0.545	-0.237	0.237
-20.0	6.2e-03	4.3e-01	5.7e-01	-0.556	-0.241	0.241
-19.9	6.2e-03	4.4e-01	5.7e-01	-0.567	-0.246	0.246
-19.8	6.2e-03	4.4e-01	5.6e-01	-0.577	-0.251	0.251
-19.7	6.2e-03	4.5e-01	5.6e-01	-0.589	-0.256	0.256
-19.6	6.2e-03	4.6e-01	5.5e-01	-0.600	-0.26	0.260
-19.5	6.2e-03	4.6e-01	5.4e-01	-0.611	-0.265	0.265
-19.4	6.2e-03	4.7e-01	5.4e-01	-0.623	-0.27	0.270
-19.3	6.2e-03	4.8e-01	5.3e-01	-0.634	-0.275	0.275
-19.2	6.2e-03	4.8e-01	5.2e-01	-0.646	-0.281	0.281
-19.1	6.2e-03	4.9e-01	5.2e-01	-0.658	-0.286	0.286
-19.0	6.2e-03	4.9e-01	5.1e-01	-0.670	-0.291	0.291
-18.9	6.2e-03	5.0e-01	5.1e-01	-0.682	-0.296	0.296
-18.8	6.2e-03	5.1e-01	5.0e-01	-0.695	-0.302	0.302
-18.7	6.2e-03	5.1e-01	4.9e-01	-0.707	-0.307	0.307
-18.6	6.2e-03	5.2e-01	4.9e-01	-0.720	-0.313	0.313
-18.5	6.2e-03	5.3e-01	4.8e-01	-0.733	-0.318	0.318
-18.4	6.2e-03	5.3e-01	4.7e-01	-0.745	-0.324	0.324
-18.3	6.1e-03	5.4e-01	4.7e-01	-0.759	-0.329	0.329
-18.2	6.1e-03	5.4e-01	4.6e-01	-0.772	-0.335	0.335
-18.1	6.1e-03	5.5e-01	4.6e-01	-0.785	-0.341	0.341
-18.0	6.1e-03	5.6e-01	4.5e-01	-0.799	-0.347	0.347
-17.9	6.1e-03	5.6e-01	4.4e-01	-0.812	-0.353	0.353
-17.8	6.1e-03	5.7e-01	4.4e-01	-0.826	-0.359	0.359
-17.7	6.0e-03	5.7e-01	4.3e-01	-0.840	-0.365	0.365
-17.6	6.0e-03	5.8e-01	4.3e-01	-0.854	-0.371	0.371
-17.5	6.0e-03	5.9e-01	4.2e-01	-0.868	-0.377	0.377
-17.4	6.0e-03	5.9e-01	4.1e-01	-0.883	-0.383	0.383
-17.3	5.9e-03	6.0e-01	4.1e-01	-0.897	-0.39	0.390
-17.2	5.9e-03	6.0e-01	4.0e-01	-0.912	-0.396	0.396
-17.1	5.9e-03	6.1e-01	4.0e-01	-0.927	-0.402	0.402
-17.0	5.8e-03	6.2e-01	3.9e-01	-0.942	-0.409	0.409
-16.9	5.8e-03	6.2e-01	3.8e-01	-0.957	-0.416	0.416
-16.8	5.8e-03	6.3e-01	3.8e-01	-0.972	-0.422	0.422
-16.7	5.8e-03	6.3e-01	3.7e-01	-0.988	-0.429	0.429
-16.6	5.7e-03	6.4e-01	3.7e-01	-1.003	-0.436	0.436
-16.5	5.7e-03	6.4e-01	3.6e-01	-1.019	-0.442	0.442
-16.4	5.7e-03	6.5e-01	3.6e-01	-1.035	-0.449	0.449
-16.3	5.6e-03	6.6e-01	3.5e-01	-1.051	-0.456	0.456
-16.2	5.6e-03	6.6e-01	3.4e-01	-1.067	-0.463	0.463
-16.1	5.5e-03	6.7e-01	3.4e-01	-1.083	-0.47	0.470
-16.0	5.5e-03	6.7e-01	3.3e-01	-1.100	-0.478	0.478
-15.9	5.5e-03	6.8e-01	3.3e-01	-1.116	-0.485	0.485
-15.8	5.4e-03	6.8e-01	3.2e-01	-1.133	-0.492	0.492
-15.7	5.4e-03	6.9e-01	3.2e-01	-1.150	-0.5	0.500
-15.6	5.3e-03	6.9e-01	3.1e-01	-1.167	-0.507	0.507
-15.5	5.3e-03	7.0e-01	3.1e-01	-1.185	-0.514	0.514
-15.4	5.2e-03	7.0e-01	3.0e-01	-1.202	-0.522	0.522
-15.3	5.2e-03	7.1e-01	3.0e-01	-1.220	-0.53	0.530
-15.2	5.2e-03	7.2e-01	2.9e-01	-1.237	-0.537	0.537
-15.1	5.1e-03	7.2e-01	2.8e-01	-1.255	-0.545	0.545
-15.0	5.0e-03	7.3e-01	2.8e-01	-1.273	-0.553	0.553
-14.9	5.0e-03	7.3e-01	2.7e-01	-1.292	-0.561	0.561
-14.8	5.0e-03	7.4e-01	2.7e-01	-1.310	-0.569	0.569
-14.7	4.9e-03	7.4e-01	2.6e-01	-1.329	-0.577	0.577
-14.6	4.9e-03	7.4e-01	2.6e-01	-1.347	-0.585	0.585
-14.5	4.8e-03	7.5e-01	2.6e-01	-1.366	-0.593	0.593
-14.4	4.8e-03	7.5e-01	2.5e-01	-1.385	-0.602	0.602
-14.3	4.7e-03	7.6e-01	2.5e-01	-1.404	-0.61	0.610
-14.2	4.7e-03	7.6e-01	2.4e-01	-1.424	-0.618	0.618
-14.1	4.6e-03	7.7e-01	2.4e-01	-1.443	-0.627	0.627
-14.0	4.5e-03	7.7e-01	2.3e-01	-1.463	-0.635	0.635
-13.9	4.5e-03	7.8e-01	2.3e-01	-1.483	-0.644	0.644
-13.8	4.4e-03	7.8e-01	2.2e-01	-1.503	-0.653	0.653
-13.7	4.4e-03	7.9e-01	2.2e-01	-1.523	-0.661	0.661
-13.6	4.3e-03	7.9e-01	2.1e-01	-1.543	-0.67	0.670
-13.5	4.3e-03	7.9e-01	2.1e-01	-1.563	-0.679	0.679
-13.4	4.2e-03	8.0e-01	2.1e-01	-1.584	-0.688	0.688
-13.3	4.2e-03	8.0e-01	2.0e-01	-1.605	-0.697	0.697
-13.2	4.1e-03	8.1e-01	2.0e-01	-1.626	-0.706	0.706
-13.1	4.1e-03	8.1e-01	1.9e-01	-1.647	-0.715	0.715
-13.0	4.0e-03	8.2e-01	1.9e-01	-1.668	-0.725	0.725
-12.9	3.9e-03	8.2e-01	1.8e-01	-1.690	-0.734	0.734
-12.8	3.9e-03	8.2e-01	1.8e-01	-1.711	-0.743	0.743
-12.7	3.8e-03	8.3e-01	1.8e-01	-1.733	-0.753	0.753
-12.6	3.8e-03	8.3e-01	1.7e-01	-1.755	-0.762	0.762
-12.5	3.7e-03	8.3e-01	1.7e-01	-1.777	-0.772	0.772
-12.4	3.7e-03	8.4e-01	1.7e-01	-1.799	-0.781	0.781
-12.3	3.6e-03	8.4e-01	1.6e-01	-1.822	-0.791	0.791
-12.2	3.6e-03	8.5e-01	1.6e-01	-1.844	-0.801	0.801
-12.1	3.5e-03	8.5e-01	1.5e-01	-1.867	-0.811	0.811
-12.0	3.4e-03	8.5e-01	1.5e-01	-1.890	-0.821	0.821
-11.9	3.4e-03	8.6e-01	1.5e-01	-1.913	-0.831	0.831
-11.8	3.3e-03	8.6e-01	1.4e-01	-1.937	-0.841	0.841
-11.7	3.3e-03	8.6e-01	1.4e-01	-1.960	-0.851	0.851
-11.6	3.2e-03	8.7e-01	1.4e-01	-1.984	-0.862	0.862
-11.5	3.2e-03	8.7e-01	1.3e-01	-2.008	-0.872	0.872
-11.4	3.1e-03	8.7e-01	1.3e-01	-2.031	-0.882	0.882
-11.3	3.1e-03	8.8e-01	1.3e-01	-2.056	-0.893	0.893
-11.2	3.0e-03	8.8e-01	1.2e-01	-2.080	-0.903	0.903
-11.1	3.0e-03	8.8e-01	1.2e-01	-2.104	-0.914	0.914
