; matrix-scan  -v 1 -bginput -markov 0 -seq_format fasta -2str -origin end -pseudo 1 -bg_pseudo 0.05 -m $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix -matrix_format transfac -quick -return distrib,occ_proba,rank -i $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta -o $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Slow counting mode            
; Input files
;	input	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta
; Matrix files
;	matrix 1	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix
; Sequence format      	fasta
; Output files
;	output	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/lexA/lexA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Bernoulli model (order=0)
;	Strand        	undef
;	Background pseudo-frequency	0.05
;	Residue probabilities
;		a	0.26996
;		c	0.24340
;		g	0.23082
;		t	0.25582
;
; Matrices
;	matrix	name	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	LexA	20	4	1	-46.600	18.900	65.500	a:0.270 c:0.243 g:0.231 t:0.256 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
LexA	-37.3	6	52	134990	9.996594e-01	9.995853e-01	134980.00	9.929578e-02	5.669789e+01	-1.75	23
LexA	-37.2	4	56	134984	9.996149e-01	9.995503e-01	134975.28	1.448668e-01	8.271892e+01	-1.92	24
LexA	-37.1	7	63	134980	9.995853e-01	9.995128e-01	134970.21	1.243007e-01	7.097571e+01	-1.85	25
LexA	-37.0	8	71	134973	9.995335e-01	9.994725e-01	134964.77	1.805541e-01	1.030964e+02	-2.01	26
LexA	-36.9	8	79	134965	9.994742e-01	9.994293e-01	134958.94	2.668724e-01	1.523841e+02	-2.18	27
LexA	-36.8	11	90	134957	9.994150e-01	9.993831e-01	134952.69	3.437789e-01	1.962977e+02	-2.29	28
LexA	-36.7	6	96	134946	9.993335e-01	9.993336e-01	134946.01	5.282671e-01	3.016405e+02	-2.48	29
LexA	-36.6	10	106	134940	9.992891e-01	9.992806e-01	134938.86	4.808782e-01	2.745814e+02	-2.44	30
LexA	-36.5	13	119	134930	9.992150e-01	9.992241e-01	134931.23	5.731409e-01	3.272634e+02	-2.51	31
LexA	-36.4	10	129	134917	9.991188e-01	9.991636e-01	134923.05	7.345452e-01	4.194253e+02	-2.62	32
LexA	-36.3	12	141	134907	9.990447e-01	9.990991e-01	134914.34	7.639533e-01	4.362174e+02	-2.64	33
LexA	-36.2	13	154	134895	9.989558e-01	9.990303e-01	134905.06	8.227358e-01	4.697821e+02	-2.67	34
LexA	-36.1	16	170	134882	9.988596e-01	9.989570e-01	134895.16	8.744832e-01	4.993299e+02	-2.70	35
LexA	-36.0	12	182	134866	9.987411e-01	9.988789e-01	134884.62	9.378349e-01	5.355037e+02	-2.73	36
LexA	-35.9	12	194	134854	9.986522e-01	9.987957e-01	134873.38	9.384868e-01	5.358759e+02	-2.73	37
LexA	-35.8	9	203	134842	9.985633e-01	9.987072e-01	134861.43	9.324543e-01	5.324314e+02	-2.73	38
LexA	-35.7	17	220	134833	9.984967e-01	9.986132e-01	134848.73	8.813985e-01	5.032785e+02	-2.70	39
LexA	-35.6	14	234	134816	9.983708e-01	9.985134e-01	134835.26	9.169631e-01	5.235859e+02	-2.72	40
LexA	-35.5	15	249	134802	9.982671e-01	9.984073e-01	134820.93	9.062142e-01	5.174483e+02	-2.71	41
LexA	-35.4	21	270	134787	9.981560e-01	9.982946e-01	134805.71	8.963490e-01	5.118153e+02	-2.71	42
LexA	-35.3	22	292	134766	9.980005e-01	9.981753e-01	134789.59	9.360931e-01	5.345092e+02	-2.73	43
LexA	-35.2	21	313	134744	9.978376e-01	9.980489e-01	134772.53	9.615566e-01	5.490488e+02	-2.74	44
LexA	-35.1	25	338	134723	9.976821e-01	9.979149e-01	134754.44	9.700083e-01	5.538748e+02	-2.74	45
LexA	-35.0	18	356	134698	9.974970e-01	9.977731e-01	134735.29	9.841275e-01	5.619368e+02	-2.75	46
LexA	-34.9	21	377	134680	9.973637e-01	9.976228e-01	134715.00	9.748808e-01	5.566569e+02	-2.75	47
LexA	-34.8	23	400	134659	9.972082e-01	9.974642e-01	134693.57	9.696502e-01	5.536702e+02	-2.74	48
LexA	-34.7	28	428	134636	9.970378e-01	9.972966e-01	134670.94	9.669047e-01	5.521026e+02	-2.74	49
LexA	-34.6	24	452	134608	9.968305e-01	9.971198e-01	134647.07	9.764204e-01	5.575360e+02	-2.75	50
LexA	-34.5	33	485	134584	9.966527e-01	9.969330e-01	134621.84	9.690573e-01	5.533317e+02	-2.74	51
LexA	-34.4	33	518	134551	9.964084e-01	9.967357e-01	134595.20	9.823821e-01	5.609402e+02	-2.75	52
LexA	-34.3	29	547	134518	9.961640e-01	9.965278e-01	134567.13	9.882339e-01	5.642816e+02	-2.75	53
LexA	-34.2	32	579	134489	9.959492e-01	9.963091e-01	134537.59	9.852093e-01	5.625545e+02	-2.75	54
LexA	-34.1	34	613	134457	9.957123e-01	9.960785e-01	134506.46	9.842026e-01	5.619797e+02	-2.75	55
LexA	-34.0	41	654	134423	9.954605e-01	9.958359e-01	134473.69	9.837689e-01	5.617321e+02	-2.75	56
LexA	-33.9	45	699	134382	9.951568e-01	9.955803e-01	134439.18	9.902711e-01	5.654448e+02	-2.75	57
LexA	-33.8	45	744	134337	9.948236e-01	9.953119e-01	134402.93	9.954578e-01	5.684064e+02	-2.75	58
LexA	-33.7	46	790	134292	9.944904e-01	9.950298e-01	134364.85	9.974071e-01	5.695195e+02	-2.76	59
LexA	-33.6	35	825	134246	9.941497e-01	9.947339e-01	134324.89	9.983488e-01	5.700572e+02	-2.76	60
LexA	-33.5	50	875	134211	9.938905e-01	9.944229e-01	134282.89	9.954824e-01	5.684205e+02	-2.75	61
LexA	-33.4	41	916	134161	9.935202e-01	9.940963e-01	134238.79	9.969573e-01	5.692626e+02	-2.76	62
LexA	-33.3	49	965	134120	9.932166e-01	9.937541e-01	134192.57	9.936956e-01	5.674002e+02	-2.75	63
LexA	-33.2	54	1019	134071	9.928538e-01	9.933958e-01	134144.20	9.928323e-01	5.669073e+02	-2.75	64
LexA	-33.1	59	1078	134017	9.924539e-01	9.930202e-01	134093.47	9.935852e-01	5.673371e+02	-2.75	65
LexA	-33.0	62	1140	133958	9.920169e-01	9.926269e-01	134040.37	9.954197e-01	5.683846e+02	-2.75	66
LexA	-32.9	72	1212	133896	9.915578e-01	9.922147e-01	133984.71	9.968304e-01	5.691902e+02	-2.76	67
LexA	-32.8	57	1269	133824	9.910246e-01	9.917840e-01	133926.55	9.989135e-01	5.703796e+02	-2.76	68
LexA	-32.7	59	1328	133767	9.906025e-01	9.913338e-01	133865.75	9.980062e-01	5.698615e+02	-2.76	69
LexA	-32.6	93	1421	133708	9.901656e-01	9.908637e-01	133802.28	9.963405e-01	5.689104e+02	-2.76	70
LexA	-32.5	68	1489	133615	9.894769e-01	9.903724e-01	133735.93	9.995784e-01	5.707593e+02	-2.76	71
LexA	-32.4	80	1569	133547	9.889733e-01	9.898587e-01	133666.56	9.993586e-01	5.706338e+02	-2.76	72
LexA	-32.3	77	1646	133467	9.883809e-01	9.893233e-01	133594.26	9.995804e-01	5.707604e+02	-2.76	73
LexA	-32.2	92	1738	133390	9.878107e-01	9.887654e-01	133518.93	9.995176e-01	5.707245e+02	-2.76	74
LexA	-32.1	87	1825	133298	9.871294e-01	9.881833e-01	133440.32	9.998070e-01	5.708898e+02	-2.76	75
LexA	-32.0	89	1914	133211	9.864851e-01	9.875766e-01	133358.39	9.998324e-01	5.709043e+02	-2.76	76
LexA	-31.9	116	2030	133122	9.858260e-01	9.869446e-01	133273.05	9.998330e-01	5.709047e+02	-2.76	77
LexA	-31.8	102	2132	133006	9.849670e-01	9.862860e-01	133184.11	9.999810e-01	5.709891e+02	-2.76	78
LexA	-31.7	89	2221	132904	9.842116e-01	9.856014e-01	133091.68	9.999887e-01	5.709935e+02	-2.76	79
LexA	-31.6	98	2319	132815	9.835525e-01	9.848902e-01	132995.63	9.999666e-01	5.709809e+02	-2.76	80
LexA	-31.5	123	2442	132717	9.828268e-01	9.841491e-01	132895.55	9.999416e-01	5.709667e+02	-2.76	81
LexA	-31.4	117	2559	132594	9.819159e-01	9.833803e-01	132791.74	9.999844e-01	5.709911e+02	-2.76	82
LexA	-31.3	134	2693	132477	9.810495e-01	9.825801e-01	132683.69	9.999895e-01	5.709940e+02	-2.76	83
LexA	-31.2	118	2811	132343	9.800572e-01	9.817511e-01	132571.74	9.999978e-01	5.709988e+02	-2.76	84
LexA	-31.1	126	2937	132225	9.791833e-01	9.808899e-01	132455.45	9.999970e-01	5.709983e+02	-2.76	85
LexA	-31.0	123	3060	132099	9.782502e-01	9.799953e-01	132334.65	9.999970e-01	5.709983e+02	-2.76	86
LexA	-30.9	143	3203	131976	9.773394e-01	9.790697e-01	132209.65	9.999945e-01	5.709969e+02	-2.76	87
LexA	-30.8	171	3374	131833	9.762804e-01	9.781082e-01	132079.82	9.999972e-01	5.709984e+02	-2.76	88
LexA	-30.7	146	3520	131662	9.750141e-01	9.771131e-01	131945.45	9.999998e-01	5.709999e+02	-2.76	89
LexA	-30.6	181	3701	131516	9.739329e-01	9.760836e-01	131806.42	9.999998e-01	5.709999e+02	-2.76	90
LexA	-30.5	156	3857	131335	9.725925e-01	9.750155e-01	131662.19	1.000000e+00	5.710000e+02	-2.76	91
LexA	-30.4	158	4015	131179	9.714372e-01	9.739124e-01	131513.23	1.000000e+00	5.710000e+02	-2.76	92
LexA	-30.3	178	4193	131021	9.702672e-01	9.727691e-01	131358.84	1.000000e+00	5.710000e+02	-2.76	93
LexA	-30.2	190	4383	130843	9.689490e-01	9.715894e-01	131199.55	1.000000e+00	5.710000e+02	-2.76	94
LexA	-30.1	158	4541	130653	9.675420e-01	9.703690e-01	131034.75	1.000000e+00	5.710000e+02	-2.76	95
LexA	-30.0	212	4753	130495	9.663719e-01	9.691068e-01	130864.31	1.000000e+00	5.710000e+02	-2.76	96
LexA	-29.9	191	4944	130283	9.648020e-01	9.678058e-01	130688.63	1.000000e+00	5.710000e+02	-2.76	97
LexA	-29.8	192	5136	130092	9.633875e-01	9.664602e-01	130506.92	1.000000e+00	5.710000e+02	-2.76	98
LexA	-29.7	185	5321	129900	9.619657e-01	9.650730e-01	130319.60	1.000000e+00	5.710000e+02	-2.76	99
LexA	-29.6	205	5526	129715	9.605957e-01	9.636436e-01	130126.57	1.000000e+00	5.710000e+02	-2.76	100
LexA	-29.5	230	5756	129510	9.590776e-01	9.621667e-01	129927.15	1.000000e+00	5.710000e+02	-2.76	101
LexA	-29.4	219	5975	129280	9.573743e-01	9.606475e-01	129721.99	1.000000e+00	5.710000e+02	-2.76	102
LexA	-29.3	202	6177	129061	9.557525e-01	9.590792e-01	129510.22	1.000000e+00	5.710000e+02	-2.76	103
LexA	-29.2	246	6423	128859	9.542566e-01	9.574674e-01	129292.57	1.000000e+00	5.710000e+02	-2.76	104
LexA	-29.1	284	6707	128613	9.524349e-01	9.558062e-01	129068.25	1.000000e+00	5.710000e+02	-2.76	105
LexA	-29.0	263	6970	128329	9.503318e-01	9.540947e-01	128837.13	1.000000e+00	5.710000e+02	-2.76	106
LexA	-28.9	254	7224	128066	9.483841e-01	9.523375e-01	128599.85	1.000000e+00	5.710000e+02	-2.76	107
LexA	-28.8	279	7503	127812	9.465032e-01	9.505269e-01	128355.35	1.000000e+00	5.710000e+02	-2.76	108
LexA	-28.7	279	7782	127533	9.444370e-01	9.486677e-01	128104.30	1.000000e+00	5.710000e+02	-2.76	109
LexA	-28.6	296	8078	127254	9.423709e-01	9.467591e-01	127846.56	1.000000e+00	5.710000e+02	-2.76	110
LexA	-28.5	270	8348	126958	9.401789e-01	9.447943e-01	127581.24	1.000000e+00	5.710000e+02	-2.76	111
LexA	-28.4	293	8641	126688	9.381794e-01	9.427808e-01	127309.35	1.000000e+00	5.710000e+02	-2.76	112
LexA	-28.3	285	8926	126395	9.360097e-01	9.407099e-01	127029.70	1.000000e+00	5.710000e+02	-2.76	113
LexA	-28.2	299	9225	126110	9.338991e-01	9.385892e-01	126743.33	1.000000e+00	5.710000e+02	-2.76	114
LexA	-28.1	295	9520	125811	9.316849e-01	9.364116e-01	126449.28	1.000000e+00	5.710000e+02	-2.76	115
LexA	-28.0	329	9849	125516	9.295003e-01	9.341764e-01	126147.45	1.000000e+00	5.710000e+02	-2.76	116
LexA	-27.9	331	10180	125187	9.270639e-01	9.318899e-01	125838.68	1.000000e+00	5.710000e+02	-2.76	117
LexA	-27.8	333	10513	124856	9.246127e-01	9.295423e-01	125521.68	1.000000e+00	5.710000e+02	-2.76	118
LexA	-27.7	344	10857	124523	9.221467e-01	9.271401e-01	125197.29	1.000000e+00	5.710000e+02	-2.76	119
LexA	-27.6	353	11210	124179	9.195992e-01	9.246827e-01	124865.45	1.000000e+00	5.710000e+02	-2.76	120
LexA	-27.5	366	11576	123826	9.169851e-01	9.221620e-01	124525.06	1.000000e+00	5.710000e+02	-2.76	121
LexA	-27.4	399	11975	123460	9.142747e-01	9.195877e-01	124177.45	1.000000e+00	5.710000e+02	-2.76	122
LexA	-27.3	338	12313	123061	9.113199e-01	9.169494e-01	123821.19	1.000000e+00	5.710000e+02	-2.76	123
LexA	-27.2	370	12683	122723	9.088169e-01	9.142571e-01	123457.62	1.000000e+00	5.710000e+02	-2.76	124
LexA	-27.1	405	13088	122353	9.060769e-01	9.115020e-01	123085.59	1.000000e+00	5.710000e+02	-2.76	125
LexA	-27.0	401	13489	121948	9.030777e-01	9.086837e-01	122705.01	1.000000e+00	5.710000e+02	-2.76	126
LexA	-26.9	366	13855	121547	9.001081e-01	9.058103e-01	122317.00	1.000000e+00	5.710000e+02	-2.76	127
LexA	-26.8	431	14286	121181	8.973977e-01	9.028705e-01	121920.02	1.000000e+00	5.710000e+02	-2.76	128
LexA	-26.7	433	14719	120750	8.942060e-01	8.998719e-01	121515.10	1.000000e+00	5.710000e+02	-2.76	129
LexA	-26.6	433	15152	120317	8.909994e-01	8.968148e-01	121102.29	1.000000e+00	5.710000e+02	-2.76	130
LexA	-26.5	453	15605	119884	8.877929e-01	8.936894e-01	120680.24	1.000000e+00	5.710000e+02	-2.76	131
LexA	-26.4	484	16089	119431	8.844382e-01	8.905084e-01	120250.69	1.000000e+00	5.710000e+02	-2.76	132
LexA	-26.3	474	16563	118947	8.808540e-01	8.872590e-01	119811.90	1.000000e+00	5.710000e+02	-2.76	133
LexA	-26.2	430	16993	118473	8.773438e-01	8.839535e-01	119365.55	1.000000e+00	5.710000e+02	-2.76	134
LexA	-26.1	508	17501	118043	8.741595e-01	8.805819e-01	118910.25	1.000000e+00	5.710000e+02	-2.76	135
LexA	-26.0	461	17962	117535	8.703975e-01	8.771440e-01	118446.01	1.000000e+00	5.710000e+02	-2.76	136
LexA	-25.9	498	18460	117074	8.669836e-01	8.736504e-01	117974.25	1.000000e+00	5.710000e+02	-2.76	137
LexA	-25.8	465	18925	116576	8.632957e-01	8.700870e-01	117493.07	1.000000e+00	5.710000e+02	-2.76	138
LexA	-25.7	485	19410	116111	8.598522e-01	8.664644e-01	117003.89	1.000000e+00	5.710000e+02	-2.76	139
LexA	-25.6	510	19920	115626	8.562606e-01	8.627826e-01	116506.70	1.000000e+00	5.710000e+02	-2.76	140
LexA	-25.5	523	20443	115116	8.524838e-01	8.590305e-01	116000.04	1.000000e+00	5.710000e+02	-2.76	141
LexA	-25.4	545	20988	114593	8.486107e-01	8.552233e-01	115485.94	1.000000e+00	5.710000e+02	-2.76	142
LexA	-25.3	541	21529	114048	8.445748e-01	8.513461e-01	114962.37	1.000000e+00	5.710000e+02	-2.76	143
LexA	-25.2	521	22050	113507	8.405684e-01	8.474144e-01	114431.45	1.000000e+00	5.710000e+02	-2.76	144
LexA	-25.1	519	22569	112986	8.367102e-01	8.434164e-01	113891.58	1.000000e+00	5.710000e+02	-2.76	145
LexA	-25.0	543	23112	112467	8.328668e-01	8.393522e-01	113342.76	1.000000e+00	5.710000e+02	-2.76	146
LexA	-24.9	575	23687	111924	8.288456e-01	8.352346e-01	112786.74	1.000000e+00	5.710000e+02	-2.76	147
LexA	-24.8	581	24268	111349	8.245875e-01	8.310478e-01	112221.37	1.000000e+00	5.710000e+02	-2.76	148
LexA	-24.7	550	24818	110768	8.202850e-01	8.268039e-01	111648.30	1.000000e+00	5.710000e+02	-2.76	149
LexA	-24.6	606	25424	110218	8.162120e-01	8.225035e-01	111067.59	1.000000e+00	5.710000e+02	-2.76	150
LexA	-24.5	571	25995	109612	8.117243e-01	8.181340e-01	110477.55	1.000000e+00	5.710000e+02	-2.76	151
LexA	-24.4	619	26614	109041	8.074958e-01	8.137136e-01	109880.62	1.000000e+00	5.710000e+02	-2.76	152
LexA	-24.3	614	27228	108422	8.029118e-01	8.092253e-01	109274.55	1.000000e+00	5.710000e+02	-2.76	153
LexA	-24.2	634	27862	107808	7.983649e-01	8.046869e-01	108661.70	1.000000e+00	5.710000e+02	-2.76	154
LexA	-24.1	640	28502	107174	7.936698e-01	8.000856e-01	108040.35	1.000000e+00	5.710000e+02	-2.76	155
LexA	-24.0	619	29121	106534	7.889304e-01	7.954218e-01	107410.58	1.000000e+00	5.710000e+02	-2.76	156
LexA	-23.9	665	29786	105915	7.843464e-01	7.907104e-01	106774.37	1.000000e+00	5.710000e+02	-2.76	157
LexA	-23.8	665	30451	105250	7.794218e-01	7.859333e-01	106129.28	1.000000e+00	5.710000e+02	-2.76	158
LexA	-23.7	627	31078	104585	7.744972e-01	7.811048e-01	105477.26	1.000000e+00	5.710000e+02	-2.76	159
LexA	-23.6	689	31767	103958	7.698540e-01	7.762259e-01	104818.45	1.000000e+00	5.710000e+02	-2.76	160
LexA	-23.5	651	32418	103269	7.647516e-01	7.712829e-01	104150.96	1.000000e+00	5.710000e+02	-2.76	161
LexA	-23.4	667	33085	102618	7.599307e-01	7.662965e-01	103477.62	1.000000e+00	5.710000e+02	-2.76	162
LexA	-23.3	647	33732	101951	7.549913e-01	7.612474e-01	102795.80	1.000000e+00	5.710000e+02	-2.76	163
LexA	-23.2	680	34412	101304	7.501999e-01	7.561564e-01	102108.34	9.999998e-01	5.709999e+02	-2.76	164
LexA	-23.1	693	35105	100624	7.451643e-01	7.510091e-01	101413.26	9.999996e-01	5.709998e+02	-2.76	165
LexA	-23.0	729	35834	99931	7.400323e-01	7.458061e-01	100710.67	9.999994e-01	5.709997e+02	-2.76	166
LexA	-22.9	693	36527	99202	7.346337e-01	7.405647e-01	100002.90	9.999997e-01	5.709998e+02	-2.76	167
LexA	-22.8	727	37254	98509	7.295018e-01	7.352644e-01	99287.17	9.999992e-01	5.709995e+02	-2.76	168
LexA	-22.7	712	37966	97782	7.241180e-01	7.299222e-01	98565.78	9.999992e-01	5.709995e+02	-2.76	169
LexA	-22.6	745	38711	97070	7.188453e-01	7.245388e-01	97838.83	9.999985e-01	5.709992e+02	-2.76	170
LexA	-22.5	732	39443	96325	7.133283e-01	7.190994e-01	97104.30	9.999988e-01	5.709993e+02	-2.76	171
LexA	-22.4	701	40144	95593	7.079075e-01	7.136270e-01	96365.33	9.999983e-01	5.709990e+02	-2.76	172
LexA	-22.3	818	40962	94892	7.027163e-01	7.081006e-01	95619.07	9.999931e-01	5.709961e+02	-2.76	173
LexA	-22.2	772	41734	94074	6.966587e-01	7.025431e-01	94868.61	9.999988e-01	5.709993e+02	-2.76	174
LexA	-22.1	703	42437	93302	6.909417e-01	6.969389e-01	94111.84	9.999992e-01	5.709995e+02	-2.76	175
LexA	-22.0	720	43157	92599	6.857357e-01	6.912896e-01	93348.99	9.999949e-01	5.709971e+02	-2.76	176
LexA	-21.9	774	43931	91879	6.804037e-01	6.856133e-01	92582.48	9.999811e-01	5.709892e+02	-2.76	177
LexA	-21.8	744	44675	91105	6.746719e-01	6.798887e-01	91809.44	9.999799e-01	5.709885e+02	-2.76	178
LexA	-21.7	780	45455	90361	6.691623e-01	6.741334e-01	91032.28	9.999510e-01	5.709720e+02	-2.76	179
LexA	-21.6	747	46202	89581	6.633861e-01	6.683490e-01	90251.18	9.999460e-01	5.709692e+02	-2.76	180
LexA	-21.5	779	46981	88834	6.578542e-01	6.625196e-01	89464.00	9.998554e-01	5.709174e+02	-2.76	181
LexA	-21.4	854	47835	88055	6.520854e-01	6.566699e-01	88674.08	9.998055e-01	5.708890e+02	-2.76	182
LexA	-21.3	857	48692	87201	6.457611e-01	6.507778e-01	87878.43	9.999447e-01	5.709684e+02	-2.76	183
LexA	-21.2	800	49492	86344	6.394147e-01	6.448676e-01	87080.34	9.999858e-01	5.709919e+02	-2.76	184
LexA	-21.1	748	50240	85544	6.334903e-01	6.389232e-01	86277.64	9.999837e-01	5.709907e+02	-2.76	185
LexA	-21.0	777	51017	84796	6.279511e-01	6.329461e-01	85470.51	9.999298e-01	5.709599e+02	-2.76	186
