#weight	proba	cum	Pval	ln_Pval	log_P	sig
-42.7	6.6e-08	4.4e-07	1.0e+00	-0.000	0	0.000
-42.6	7.9e-08	5.2e-07	1.0e+00	-0.000	0	0.000
-42.5	9.3e-08	6.1e-07	1.0e+00	-0.000	0	0.000
-42.4	1.1e-07	7.2e-07	1.0e+00	-0.000	0	0.000
-42.3	1.2e-07	8.4e-07	1.0e+00	-0.000	0	0.000
-42.2	1.4e-07	9.8e-07	1.0e+00	-0.000	0	0.000
-42.1	1.6e-07	1.1e-06	1.0e+00	-0.000	0	0.000
-42.0	1.8e-07	1.3e-06	1.0e+00	-0.000	0	0.000
-41.9	2.1e-07	1.5e-06	1.0e+00	-0.000	0	0.000
-41.8	2.4e-07	1.8e-06	1.0e+00	-0.000	0	0.000
-41.7	2.7e-07	2.0e-06	1.0e+00	-0.000	0	0.000
-41.6	3.1e-07	2.3e-06	1.0e+00	-0.000	0	0.000
-41.5	3.6e-07	2.7e-06	1.0e+00	-0.000	0	0.000
-41.4	4.0e-07	3.1e-06	1.0e+00	-0.000	0	0.000
-41.3	4.5e-07	3.6e-06	1.0e+00	-0.000	0	0.000
-41.2	5.0e-07	4.1e-06	1.0e+00	-0.000	0	0.000
-41.1	5.8e-07	4.6e-06	1.0e+00	-0.000	0	0.000
-41.0	6.5e-07	5.3e-06	1.0e+00	-0.000	0	0.000
-40.9	7.3e-07	6.0e-06	1.0e+00	-0.000	0	0.000
-40.8	8.3e-07	6.8e-06	1.0e+00	-0.000	0	0.000
-40.7	9.2e-07	7.8e-06	1.0e+00	-0.000	0	0.000
-40.6	1.0e-06	8.8e-06	1.0e+00	-0.000	0	0.000
-40.5	1.1e-06	9.9e-06	1.0e+00	-0.000	0	0.000
-40.4	1.3e-06	1.1e-05	1.0e+00	-0.000	0	0.000
-40.3	1.4e-06	1.3e-05	1.0e+00	-0.000	0	0.000
-40.2	1.6e-06	1.4e-05	1.0e+00	-0.000	0	0.000
-40.1	1.8e-06	1.6e-05	1.0e+00	-0.000	0	0.000
-40.0	2.0e-06	1.8e-05	1.0e+00	-0.000	0	0.000
-39.9	2.2e-06	2.0e-05	1.0e+00	-0.000	0	0.000
-39.8	2.4e-06	2.3e-05	1.0e+00	-0.000	0	0.000
-39.7	2.7e-06	2.5e-05	1.0e+00	-0.000	0	0.000
-39.6	3.0e-06	2.8e-05	1.0e+00	-0.000	0	0.000
-39.5	3.3e-06	3.1e-05	1.0e+00	-0.000	0	0.000
-39.4	3.6e-06	3.5e-05	1.0e+00	-0.000	0	0.000
-39.3	4.0e-06	3.9e-05	1.0e+00	-0.000	0	0.000
-39.2	4.4e-06	4.3e-05	1.0e+00	-0.000	0	0.000
-39.1	4.8e-06	4.8e-05	1.0e+00	-0.000	0	0.000
-39.0	5.3e-06	5.3e-05	1.0e+00	-0.000	0	0.000
-38.9	5.8e-06	5.9e-05	1.0e+00	-0.000	0	0.000
-38.8	6.3e-06	6.6e-05	1.0e+00	-0.000	0	0.000
-38.7	6.9e-06	7.3e-05	1.0e+00	-0.000	0	0.000
-38.6	7.6e-06	8.0e-05	1.0e+00	-0.000	0	0.000
-38.5	8.3e-06	8.8e-05	1.0e+00	-0.000	0	0.000
-38.4	9.1e-06	9.7e-05	1.0e+00	-0.000	0	0.000
-38.3	9.9e-06	1.1e-04	1.0e+00	-0.000	0	0.000
-38.2	1.1e-05	1.2e-04	1.0e+00	-0.000	0	0.000
-38.1	1.2e-05	1.3e-04	1.0e+00	-0.000	0	0.000
-38.0	1.3e-05	1.4e-04	1.0e+00	-0.000	0	0.000
-37.9	1.4e-05	1.6e-04	1.0e+00	-0.000	0	0.000
-37.8	1.5e-05	1.7e-04	1.0e+00	-0.000	0	0.000
-37.7	1.6e-05	1.9e-04	1.0e+00	-0.000	0	0.000
-37.6	1.8e-05	2.1e-04	1.0e+00	-0.000	0	0.000
-37.5	1.9e-05	2.2e-04	1.0e+00	-0.000	0	0.000
-37.4	2.1e-05	2.4e-04	1.0e+00	-0.000	0	0.000
-37.3	2.2e-05	2.7e-04	1.0e+00	-0.000	0	0.000
-37.2	2.4e-05	2.9e-04	1.0e+00	-0.000	0	0.000
-37.1	2.6e-05	3.2e-04	1.0e+00	-0.000	0	0.000
-37.0	2.8e-05	3.4e-04	1.0e+00	-0.000	0	0.000
-36.9	3.0e-05	3.7e-04	1.0e+00	-0.000	0	0.000
-36.8	3.2e-05	4.1e-04	1.0e+00	-0.000	0	0.000
-36.7	3.5e-05	4.4e-04	1.0e+00	-0.000	0	0.000
-36.6	3.7e-05	4.8e-04	1.0e+00	-0.000	0	0.000
-36.5	4.0e-05	5.2e-04	1.0e+00	-0.000	0	0.000
-36.4	4.3e-05	5.6e-04	1.0e+00	-0.001	0	0.000
-36.3	4.6e-05	6.1e-04	1.0e+00	-0.001	0	0.000
-36.2	5.0e-05	6.6e-04	1.0e+00	-0.001	0	0.000
-36.1	5.3e-05	7.1e-04	1.0e+00	-0.001	0	0.000
-36.0	5.7e-05	7.7e-04	1.0e+00	-0.001	0	0.000
-35.9	6.1e-05	8.3e-04	1.0e+00	-0.001	0	0.000
-35.8	6.5e-05	8.9e-04	1.0e+00	-0.001	0	0.000
-35.7	6.9e-05	9.6e-04	1.0e+00	-0.001	0	0.000
-35.6	7.4e-05	1.0e-03	1.0e+00	-0.001	0	0.000
-35.5	7.9e-05	1.1e-03	1.0e+00	-0.001	0	0.000
-35.4	8.4e-05	1.2e-03	1.0e+00	-0.001	0	0.000
-35.3	8.9e-05	1.3e-03	1.0e+00	-0.001	-0.001	0.001
-35.2	9.5e-05	1.4e-03	1.0e+00	-0.001	-0.001	0.001
-35.1	1.0e-04	1.5e-03	1.0e+00	-0.001	-0.001	0.001
-35.0	1.1e-04	1.6e-03	1.0e+00	-0.001	-0.001	0.001
-34.9	1.1e-04	1.7e-03	1.0e+00	-0.002	-0.001	0.001
-34.8	1.2e-04	1.8e-03	1.0e+00	-0.002	-0.001	0.001
-34.7	1.3e-04	2.0e-03	1.0e+00	-0.002	-0.001	0.001
-34.6	1.4e-04	2.1e-03	1.0e+00	-0.002	-0.001	0.001
-34.5	1.4e-04	2.2e-03	1.0e+00	-0.002	-0.001	0.001
-34.4	1.5e-04	2.4e-03	1.0e+00	-0.002	-0.001	0.001
-34.3	1.6e-04	2.5e-03	1.0e+00	-0.002	-0.001	0.001
-34.2	1.7e-04	2.7e-03	1.0e+00	-0.003	-0.001	0.001
-34.1	1.8e-04	2.9e-03	1.0e+00	-0.003	-0.001	0.001
-34.0	1.9e-04	3.1e-03	1.0e+00	-0.003	-0.001	0.001
-33.9	2.0e-04	3.3e-03	1.0e+00	-0.003	-0.001	0.001
-33.8	2.1e-04	3.5e-03	1.0e+00	-0.003	-0.001	0.001
-33.7	2.2e-04	3.7e-03	1.0e+00	-0.004	-0.002	0.002
-33.6	2.4e-04	4.0e-03	1.0e+00	-0.004	-0.002	0.002
-33.5	2.5e-04	4.2e-03	1.0e+00	-0.004	-0.002	0.002
-33.4	2.6e-04	4.5e-03	1.0e+00	-0.004	-0.002	0.002
-33.3	2.7e-04	4.7e-03	1.0e+00	-0.004	-0.002	0.002
-33.2	2.9e-04	5.0e-03	1.0e+00	-0.005	-0.002	0.002
-33.1	3.0e-04	5.3e-03	9.9e-01	-0.005	-0.002	0.002
-33.0	3.2e-04	5.7e-03	9.9e-01	-0.005	-0.002	0.002
-32.9	3.3e-04	6.0e-03	9.9e-01	-0.006	-0.002	0.002
-32.8	3.5e-04	6.3e-03	9.9e-01	-0.006	-0.003	0.003
-32.7	3.7e-04	6.7e-03	9.9e-01	-0.006	-0.003	0.003
-32.6	3.9e-04	7.1e-03	9.9e-01	-0.007	-0.003	0.003
-32.5	4.0e-04	7.5e-03	9.9e-01	-0.007	-0.003	0.003
-32.4	4.2e-04	7.9e-03	9.9e-01	-0.008	-0.003	0.003
-32.3	4.4e-04	8.4e-03	9.9e-01	-0.008	-0.003	0.003
-32.2	4.6e-04	8.8e-03	9.9e-01	-0.008	-0.004	0.004
-32.1	4.8e-04	9.3e-03	9.9e-01	-0.009	-0.004	0.004
-32.0	5.1e-04	9.8e-03	9.9e-01	-0.009	-0.004	0.004
-31.9	5.3e-04	1.0e-02	9.9e-01	-0.010	-0.004	0.004
-31.8	5.5e-04	1.1e-02	9.9e-01	-0.010	-0.005	0.005
-31.7	5.7e-04	1.1e-02	9.9e-01	-0.011	-0.005	0.005
-31.6	6.0e-04	1.2e-02	9.9e-01	-0.012	-0.005	0.005
-31.5	6.3e-04	1.3e-02	9.9e-01	-0.012	-0.005	0.005
-31.4	6.5e-04	1.3e-02	9.9e-01	-0.013	-0.006	0.006
-31.3	6.8e-04	1.4e-02	9.9e-01	-0.013	-0.006	0.006
-31.2	7.1e-04	1.5e-02	9.9e-01	-0.014	-0.006	0.006
-31.1	7.4e-04	1.5e-02	9.9e-01	-0.015	-0.006	0.006
-31.0	7.6e-04	1.6e-02	9.8e-01	-0.016	-0.007	0.007
-30.9	8.0e-04	1.7e-02	9.8e-01	-0.016	-0.007	0.007
-30.8	8.3e-04	1.8e-02	9.8e-01	-0.017	-0.007	0.007
-30.7	8.6e-04	1.9e-02	9.8e-01	-0.018	-0.008	0.008
-30.6	8.9e-04	2.0e-02	9.8e-01	-0.019	-0.008	0.008
-30.5	9.2e-04	2.1e-02	9.8e-01	-0.020	-0.009	0.009
-30.4	9.6e-04	2.1e-02	9.8e-01	-0.021	-0.009	0.009
-30.3	9.9e-04	2.2e-02	9.8e-01	-0.022	-0.009	0.009
-30.2	1.0e-03	2.4e-02	9.8e-01	-0.023	-0.01	0.010
-30.1	1.1e-03	2.5e-02	9.8e-01	-0.024	-0.01	0.010
-30.0	1.1e-03	2.6e-02	9.8e-01	-0.025	-0.011	0.011
-29.9	1.1e-03	2.7e-02	9.7e-01	-0.026	-0.011	0.011
-29.8	1.2e-03	2.8e-02	9.7e-01	-0.027	-0.012	0.012
-29.7	1.2e-03	2.9e-02	9.7e-01	-0.028	-0.012	0.012
-29.6	1.3e-03	3.1e-02	9.7e-01	-0.030	-0.013	0.013
-29.5	1.3e-03	3.2e-02	9.7e-01	-0.031	-0.013	0.013
-29.4	1.4e-03	3.3e-02	9.7e-01	-0.032	-0.014	0.014
-29.3	1.4e-03	3.5e-02	9.7e-01	-0.034	-0.015	0.015
-29.2	1.4e-03	3.6e-02	9.7e-01	-0.035	-0.015	0.015
-29.1	1.5e-03	3.7e-02	9.6e-01	-0.037	-0.016	0.016
-29.0	1.5e-03	3.9e-02	9.6e-01	-0.038	-0.017	0.017
-28.9	1.6e-03	4.1e-02	9.6e-01	-0.040	-0.017	0.017
-28.8	1.6e-03	4.2e-02	9.6e-01	-0.041	-0.018	0.018
-28.7	1.7e-03	4.4e-02	9.6e-01	-0.043	-0.019	0.019
-28.6	1.7e-03	4.6e-02	9.6e-01	-0.045	-0.019	0.019
-28.5	1.8e-03	4.7e-02	9.5e-01	-0.047	-0.02	0.020
-28.4	1.8e-03	4.9e-02	9.5e-01	-0.049	-0.021	0.021
-28.3	1.9e-03	5.1e-02	9.5e-01	-0.050	-0.022	0.022
-28.2	1.9e-03	5.3e-02	9.5e-01	-0.052	-0.023	0.023
-28.1	2.0e-03	5.5e-02	9.5e-01	-0.055	-0.024	0.024
-28.0	2.0e-03	5.7e-02	9.4e-01	-0.057	-0.025	0.025
-27.9	2.1e-03	5.9e-02	9.4e-01	-0.059	-0.026	0.026
-27.8	2.2e-03	6.1e-02	9.4e-01	-0.061	-0.026	0.026
-27.7	2.2e-03	6.4e-02	9.4e-01	-0.063	-0.027	0.027
-27.6	2.3e-03	6.6e-02	9.4e-01	-0.066	-0.029	0.029
-27.5	2.3e-03	6.8e-02	9.3e-01	-0.068	-0.03	0.030
-27.4	2.4e-03	7.0e-02	9.3e-01	-0.071	-0.031	0.031
-27.3	2.4e-03	7.3e-02	9.3e-01	-0.073	-0.032	0.032
-27.2	2.5e-03	7.5e-02	9.3e-01	-0.076	-0.033	0.033
-27.1	2.6e-03	7.8e-02	9.2e-01	-0.078	-0.034	0.034
-27.0	2.6e-03	8.1e-02	9.2e-01	-0.081	-0.035	0.035
-26.9	2.7e-03	8.3e-02	9.2e-01	-0.084	-0.037	0.037
-26.8	2.7e-03	8.6e-02	9.2e-01	-0.087	-0.038	0.038
-26.7	2.8e-03	8.9e-02	9.1e-01	-0.090	-0.039	0.039
-26.6	2.9e-03	9.2e-02	9.1e-01	-0.093	-0.04	0.040
-26.5	2.9e-03	9.5e-02	9.1e-01	-0.096	-0.042	0.042
-26.4	3.0e-03	9.8e-02	9.1e-01	-0.099	-0.043	0.043
-26.3	3.1e-03	1.0e-01	9.0e-01	-0.103	-0.045	0.045
-26.2	3.1e-03	1.0e-01	9.0e-01	-0.106	-0.046	0.046
-26.1	3.2e-03	1.1e-01	9.0e-01	-0.110	-0.048	0.048
-26.0	3.2e-03	1.1e-01	8.9e-01	-0.113	-0.049	0.049
-25.9	3.3e-03	1.1e-01	8.9e-01	-0.117	-0.051	0.051
-25.8	3.4e-03	1.2e-01	8.9e-01	-0.121	-0.052	0.052
-25.7	3.4e-03	1.2e-01	8.8e-01	-0.124	-0.054	0.054
-25.6	3.5e-03	1.2e-01	8.8e-01	-0.128	-0.056	0.056
-25.5	3.6e-03	1.3e-01	8.8e-01	-0.132	-0.057	0.057
-25.4	3.6e-03	1.3e-01	8.7e-01	-0.136	-0.059	0.059
-25.3	3.7e-03	1.3e-01	8.7e-01	-0.140	-0.061	0.061
-25.2	3.8e-03	1.4e-01	8.7e-01	-0.145	-0.063	0.063
-25.1	3.8e-03	1.4e-01	8.6e-01	-0.149	-0.065	0.065
-25.0	3.9e-03	1.5e-01	8.6e-01	-0.154	-0.067	0.067
-24.9	4.0e-03	1.5e-01	8.5e-01	-0.158	-0.069	0.069
-24.8	4.0e-03	1.5e-01	8.5e-01	-0.163	-0.071	0.071
-24.7	4.1e-03	1.6e-01	8.5e-01	-0.167	-0.073	0.073
-24.6	4.2e-03	1.6e-01	8.4e-01	-0.172	-0.075	0.075
-24.5	4.2e-03	1.7e-01	8.4e-01	-0.177	-0.077	0.077
-24.4	4.3e-03	1.7e-01	8.3e-01	-0.182	-0.079	0.079
-24.3	4.3e-03	1.8e-01	8.3e-01	-0.187	-0.081	0.081
-24.2	4.4e-03	1.8e-01	8.2e-01	-0.193	-0.084	0.084
-24.1	4.5e-03	1.8e-01	8.2e-01	-0.198	-0.086	0.086
-24.0	4.5e-03	1.9e-01	8.2e-01	-0.204	-0.088	0.088
-23.9	4.6e-03	1.9e-01	8.1e-01	-0.209	-0.091	0.091
-23.8	4.6e-03	2.0e-01	8.1e-01	-0.215	-0.093	0.093
-23.7	4.7e-03	2.0e-01	8.0e-01	-0.221	-0.096	0.096
-23.6	4.8e-03	2.1e-01	8.0e-01	-0.226	-0.098	0.098
-23.5	4.8e-03	2.1e-01	7.9e-01	-0.232	-0.101	0.101
-23.4	4.9e-03	2.2e-01	7.9e-01	-0.238	-0.104	0.104
-23.3	4.9e-03	2.2e-01	7.8e-01	-0.245	-0.106	0.106
-23.2	5.0e-03	2.3e-01	7.8e-01	-0.251	-0.109	0.109
-23.1	5.1e-03	2.3e-01	7.7e-01	-0.257	-0.112	0.112
-23.0	5.1e-03	2.4e-01	7.7e-01	-0.264	-0.115	0.115
-22.9	5.2e-03	2.4e-01	7.6e-01	-0.271	-0.118	0.118
-22.8	5.2e-03	2.5e-01	7.6e-01	-0.277	-0.12	0.120
-22.7	5.3e-03	2.5e-01	7.5e-01	-0.284	-0.123	0.123
-22.6	5.3e-03	2.6e-01	7.5e-01	-0.291	-0.127	0.127
-22.5	5.4e-03	2.6e-01	7.4e-01	-0.298	-0.13	0.130
-22.4	5.4e-03	2.7e-01	7.4e-01	-0.306	-0.133	0.133
-22.3	5.5e-03	2.7e-01	7.3e-01	-0.313	-0.136	0.136
-22.2	5.5e-03	2.8e-01	7.3e-01	-0.321	-0.139	0.139
-22.1	5.6e-03	2.9e-01	7.2e-01	-0.328	-0.143	0.143
-22.0	5.6e-03	2.9e-01	7.1e-01	-0.336	-0.146	0.146
-21.9	5.6e-03	3.0e-01	7.1e-01	-0.344	-0.149	0.149
-21.8	5.7e-03	3.0e-01	7.0e-01	-0.352	-0.153	0.153
-21.7	5.7e-03	3.1e-01	7.0e-01	-0.360	-0.156	0.156
-21.6	5.8e-03	3.1e-01	6.9e-01	-0.368	-0.16	0.160
-21.5	5.8e-03	3.2e-01	6.9e-01	-0.376	-0.164	0.164
-21.4	5.8e-03	3.3e-01	6.8e-01	-0.385	-0.167	0.167
-21.3	5.9e-03	3.3e-01	6.7e-01	-0.394	-0.171	0.171
-21.2	5.9e-03	3.4e-01	6.7e-01	-0.402	-0.175	0.175
-21.1	5.9e-03	3.4e-01	6.6e-01	-0.411	-0.179	0.179
-21.0	6.0e-03	3.5e-01	6.6e-01	-0.420	-0.182	0.182
-20.9	6.0e-03	3.6e-01	6.5e-01	-0.429	-0.186	0.186
-20.8	6.0e-03	3.6e-01	6.4e-01	-0.439	-0.19	0.190
-20.7	6.1e-03	3.7e-01	6.4e-01	-0.448	-0.195	0.195
-20.6	6.1e-03	3.7e-01	6.3e-01	-0.457	-0.199	0.199
-20.5	6.1e-03	3.8e-01	6.3e-01	-0.467	-0.203	0.203
-20.4	6.1e-03	3.9e-01	6.2e-01	-0.477	-0.207	0.207
-20.3	6.1e-03	3.9e-01	6.1e-01	-0.487	-0.211	0.211
-20.2	6.2e-03	4.0e-01	6.1e-01	-0.497	-0.216	0.216
-20.1	6.2e-03	4.0e-01	6.0e-01	-0.507	-0.22	0.220
-20.0	6.2e-03	4.1e-01	6.0e-01	-0.517	-0.225	0.225
-19.9	6.2e-03	4.2e-01	5.9e-01	-0.528	-0.229	0.229
-19.8	6.2e-03	4.2e-01	5.8e-01	-0.539	-0.234	0.234
-19.7	6.2e-03	4.3e-01	5.8e-01	-0.549	-0.239	0.239
-19.6	6.3e-03	4.4e-01	5.7e-01	-0.560	-0.243	0.243
-19.5	6.3e-03	4.4e-01	5.6e-01	-0.571	-0.248	0.248
-19.4	6.3e-03	4.5e-01	5.6e-01	-0.582	-0.253	0.253
-19.3	6.3e-03	4.5e-01	5.5e-01	-0.594	-0.258	0.258
-19.2	6.3e-03	4.6e-01	5.5e-01	-0.605	-0.263	0.263
-19.1	6.3e-03	4.7e-01	5.4e-01	-0.617	-0.268	0.268
-19.0	6.3e-03	4.7e-01	5.3e-01	-0.628	-0.273	0.273
-18.9	6.3e-03	4.8e-01	5.3e-01	-0.640	-0.278	0.278
-18.8	6.3e-03	4.9e-01	5.2e-01	-0.652	-0.283	0.283
-18.7	6.3e-03	4.9e-01	5.1e-01	-0.664	-0.289	0.289
-18.6	6.3e-03	5.0e-01	5.1e-01	-0.677	-0.294	0.294
-18.5	6.3e-03	5.0e-01	5.0e-01	-0.689	-0.299	0.299
-18.4	6.3e-03	5.1e-01	5.0e-01	-0.702	-0.305	0.305
-18.3	6.3e-03	5.2e-01	4.9e-01	-0.714	-0.31	0.310
-18.2	6.3e-03	5.2e-01	4.8e-01	-0.727	-0.316	0.316
-18.1	6.2e-03	5.3e-01	4.8e-01	-0.740	-0.322	0.322
-18.0	6.2e-03	5.4e-01	4.7e-01	-0.754	-0.327	0.327
-17.9	6.2e-03	5.4e-01	4.6e-01	-0.767	-0.333	0.333
-17.8	6.2e-03	5.5e-01	4.6e-01	-0.780	-0.339	0.339
-17.7	6.2e-03	5.5e-01	4.5e-01	-0.794	-0.345	0.345
-17.6	6.2e-03	5.6e-01	4.5e-01	-0.808	-0.351	0.351
-17.5	6.1e-03	5.7e-01	4.4e-01	-0.822	-0.357	0.357
-17.4	6.1e-03	5.7e-01	4.3e-01	-0.836	-0.363	0.363
-17.3	6.1e-03	5.8e-01	4.3e-01	-0.850	-0.369	0.369
-17.2	6.1e-03	5.8e-01	4.2e-01	-0.864	-0.375	0.375
-17.1	6.1e-03	5.9e-01	4.2e-01	-0.879	-0.382	0.382
-17.0	6.0e-03	6.0e-01	4.1e-01	-0.893	-0.388	0.388
-16.9	6.0e-03	6.0e-01	4.0e-01	-0.908	-0.394	0.394
-16.8	6.0e-03	6.1e-01	4.0e-01	-0.923	-0.401	0.401
-16.7	5.9e-03	6.1e-01	3.9e-01	-0.938	-0.408	0.408
-16.6	5.9e-03	6.2e-01	3.9e-01	-0.954	-0.414	0.414
-16.5	5.9e-03	6.3e-01	3.8e-01	-0.969	-0.421	0.421
-16.4	5.8e-03	6.3e-01	3.7e-01	-0.985	-0.428	0.428
-16.3	5.8e-03	6.4e-01	3.7e-01	-1.000	-0.434	0.434
-16.2	5.8e-03	6.4e-01	3.6e-01	-1.016	-0.441	0.441
-16.1	5.7e-03	6.5e-01	3.6e-01	-1.032	-0.448	0.448
-16.0	5.7e-03	6.6e-01	3.5e-01	-1.049	-0.455	0.455
-15.9	5.6e-03	6.6e-01	3.4e-01	-1.065	-0.463	0.463
-15.8	5.6e-03	6.7e-01	3.4e-01	-1.082	-0.47	0.470
-15.7	5.6e-03	6.7e-01	3.3e-01	-1.098	-0.477	0.477
-15.6	5.5e-03	6.8e-01	3.3e-01	-1.115	-0.484	0.484
-15.5	5.5e-03	6.8e-01	3.2e-01	-1.132	-0.492	0.492
-15.4	5.4e-03	6.9e-01	3.2e-01	-1.149	-0.499	0.499
-15.3	5.4e-03	6.9e-01	3.1e-01	-1.166	-0.507	0.507
-15.2	5.4e-03	7.0e-01	3.1e-01	-1.184	-0.514	0.514
-15.1	5.3e-03	7.0e-01	3.0e-01	-1.202	-0.522	0.522
-15.0	5.3e-03	7.1e-01	3.0e-01	-1.219	-0.53	0.530
-14.9	5.2e-03	7.2e-01	2.9e-01	-1.237	-0.537	0.537
-14.8	5.2e-03	7.2e-01	2.8e-01	-1.255	-0.545	0.545
-14.7	5.1e-03	7.3e-01	2.8e-01	-1.274	-0.553	0.553
-14.6	5.1e-03	7.3e-01	2.7e-01	-1.292	-0.561	0.561
-14.5	5.0e-03	7.4e-01	2.7e-01	-1.311	-0.569	0.569
-14.4	5.0e-03	7.4e-01	2.6e-01	-1.329	-0.577	0.577
-14.3	4.9e-03	7.5e-01	2.6e-01	-1.348	-0.586	0.586
-14.2	4.9e-03	7.5e-01	2.5e-01	-1.367	-0.594	0.594
-14.1	4.8e-03	7.5e-01	2.5e-01	-1.387	-0.602	0.602
-14.0	4.7e-03	7.6e-01	2.5e-01	-1.406	-0.611	0.611
-13.9	4.7e-03	7.6e-01	2.4e-01	-1.426	-0.619	0.619
-13.8	4.6e-03	7.7e-01	2.4e-01	-1.445	-0.628	0.628
-13.7	4.6e-03	7.7e-01	2.3e-01	-1.465	-0.636	0.636
-13.6	4.5e-03	7.8e-01	2.3e-01	-1.485	-0.645	0.645
-13.5	4.5e-03	7.8e-01	2.2e-01	-1.506	-0.654	0.654
-13.4	4.4e-03	7.9e-01	2.2e-01	-1.526	-0.663	0.663
-13.3	4.4e-03	7.9e-01	2.1e-01	-1.547	-0.672	0.672
-13.2	4.3e-03	8.0e-01	2.1e-01	-1.567	-0.681	0.681
-13.1	4.3e-03	8.0e-01	2.0e-01	-1.588	-0.69	0.690
-13.0	4.2e-03	8.0e-01	2.0e-01	-1.609	-0.699	0.699
-12.9	4.1e-03	8.1e-01	2.0e-01	-1.630	-0.708	0.708
-12.8	4.1e-03	8.1e-01	1.9e-01	-1.652	-0.717	0.717
-12.7	4.0e-03	8.2e-01	1.9e-01	-1.673	-0.727	0.727
-12.6	4.0e-03	8.2e-01	1.8e-01	-1.695	-0.736	0.736
-12.5	3.9e-03	8.2e-01	1.8e-01	-1.717	-0.746	0.746
-12.4	3.9e-03	8.3e-01	1.8e-01	-1.739	-0.755	0.755
-12.3	3.8e-03	8.3e-01	1.7e-01	-1.761	-0.765	0.765
-12.2	3.8e-03	8.4e-01	1.7e-01	-1.784	-0.775	0.775
-12.1	3.7e-03	8.4e-01	1.6e-01	-1.806	-0.784	0.784
-12.0	3.6e-03	8.4e-01	1.6e-01	-1.829	-0.794	0.794
-11.9	3.6e-03	8.5e-01	1.6e-01	-1.852	-0.804	0.804
-11.8	3.5e-03	8.5e-01	1.5e-01	-1.875	-0.814	0.814
-11.7	3.5e-03	8.5e-01	1.5e-01	-1.898	-0.824	0.824
-11.6	3.4e-03	8.6e-01	1.5e-01	-1.922	-0.835	0.835
-11.5	3.4e-03	8.6e-01	1.4e-01	-1.945	-0.845	0.845
-11.4	3.3e-03	8.6e-01	1.4e-01	-1.969	-0.855	0.855
-11.3	3.2e-03	8.7e-01	1.4e-01	-1.993	-0.866	0.866
-11.2	3.2e-03	8.7e-01	1.3e-01	-2.017	-0.876	0.876
-11.1	3.1e-03	8.7e-01	1.3e-01	-2.042	-0.887	0.887
-11.0	3.1e-03	8.8e-01	1.3e-01	-2.066	-0.897	0.897
-10.9	3.0e-03	8.8e-01	1.2e-01	-2.091	-0.908	0.908
-10.8	3.0e-03	8.8e-01	1.2e-01	-2.115	-0.919	0.919
-10.7	2.9e-03	8.9e-01	1.2e-01	-2.140	-0.93	0.930
-10.6	2.9e-03	8.9e-01	1.1e-01	-2.166	-0.94	0.940
