; matrix-scan  -v 1 -bginput -markov 0 -seq_format fasta -2str -origin end -pseudo 1 -bg_pseudo 0.05 -m $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix -matrix_format transfac -quick -return distrib,occ_proba,rank -i $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/recA/recA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta -o $RSAT/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/recA/recA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Slow counting mode            
; Input files
;	input	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/recA/recA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_ortho_seq_purged.fasta
; Matrix files
;	matrix 1	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/input_matrix
; Sequence format      	fasta
; Output files
;	output	/space23/rsat/public_html/tmp/apache/2018/03/21/footprint-scan_Gammaproteobacteria__lexA_recA_2018-03-21.183943_2018-03-21.183943_J8t3qJ/lexA_recA/Gammaproteobacteria/Escherichia_coli_GCF_000005845.2_ASM584v2/Matrix/recA/recA_Escherichia_coli_GCF_000005845.2_ASM584v2_Gammaproteobacteria_Matrix_occ_sig.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Bernoulli model (order=0)
;	Strand        	undef
;	Background pseudo-frequency	0.05
;	Residue probabilities
;		a	0.29189
;		c	0.21312
;		g	0.21872
;		t	0.27628
;
; Matrices
;	matrix	name	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	LexA	20	4	1	-46.200	18.100	64.300	a:0.292 c:0.213 g:0.219 t:0.276 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
LexA	-30.7	130	2061	106153	9.821343e-01	9.815534e-01	106090.22	7.906185e-02	4.245621e+01	-1.63	82
LexA	-30.6	97	2158	106023	9.809315e-01	9.806751e-01	105995.28	2.745658e-01	1.474418e+02	-2.17	83
LexA	-30.5	111	2269	105926	9.800340e-01	9.797617e-01	105896.57	2.666834e-01	1.432090e+02	-2.16	84
LexA	-30.4	124	2393	105815	9.790071e-01	9.788162e-01	105794.37	3.363700e-01	1.806307e+02	-2.26	85
LexA	-30.3	109	2502	105691	9.778598e-01	9.778338e-01	105688.19	4.822708e-01	2.589794e+02	-2.41	86
LexA	-30.2	161	2663	105582	9.768513e-01	9.768175e-01	105578.34	4.758079e-01	2.555089e+02	-2.41	87
LexA	-30.1	132	2795	105421	9.753618e-01	9.757638e-01	105464.45	8.078905e-01	4.338372e+02	-2.64	88
LexA	-30.0	131	2926	105289	9.741405e-01	9.746713e-01	105346.37	8.685672e-01	4.664206e+02	-2.67	89
LexA	-29.9	132	3058	105158	9.729285e-01	9.735427e-01	105224.39	8.972351e-01	4.818152e+02	-2.68	90
LexA	-29.8	146	3204	105026	9.717072e-01	9.723728e-01	105097.94	9.102104e-01	4.887830e+02	-2.69	91
LexA	-29.7	131	3335	104880	9.703564e-01	9.711637e-01	104967.25	9.441617e-01	5.070149e+02	-2.71	92
LexA	-29.6	157	3492	104749	9.691444e-01	9.699149e-01	104832.28	9.316848e-01	5.003147e+02	-2.70	93
LexA	-29.5	140	3632	104592	9.676918e-01	9.686220e-01	104692.54	9.605560e-01	5.158186e+02	-2.71	94
LexA	-29.4	128	3760	104452	9.663965e-01	9.672890e-01	104548.46	9.508842e-01	5.106248e+02	-2.71	95
LexA	-29.3	168	3928	104324	9.652122e-01	9.659096e-01	104399.37	8.979908e-01	4.822211e+02	-2.68	96
LexA	-29.2	170	4098	104156	9.636579e-01	9.644890e-01	104245.82	9.307660e-01	4.998214e+02	-2.70	97
LexA	-29.1	175	4273	103986	9.620850e-01	9.630214e-01	104087.20	9.489889e-01	5.096070e+02	-2.71	98
LexA	-29.0	172	4445	103811	9.604659e-01	9.615063e-01	103923.45	9.625059e-01	5.168657e+02	-2.71	99
LexA	-28.9	177	4622	103639	9.588746e-01	9.599480e-01	103755.02	9.642375e-01	5.177955e+02	-2.71	100
LexA	-28.8	173	4795	103462	9.572370e-01	9.583385e-01	103581.05	9.652101e-01	5.183178e+02	-2.71	101
LexA	-28.7	190	4985	103289	9.556364e-01	9.566817e-01	103401.99	9.546306e-01	5.126366e+02	-2.71	102
LexA	-28.6	206	5191	103099	9.538785e-01	9.549782e-01	103217.86	9.596314e-01	5.153221e+02	-2.71	103
LexA	-28.5	177	5368	102893	9.519725e-01	9.532206e-01	103027.89	9.740660e-01	5.230735e+02	-2.72	104
LexA	-28.4	194	5562	102716	9.503349e-01	9.514155e-01	102832.79	9.511101e-01	5.107461e+02	-2.71	105
LexA	-28.3	217	5779	102522	9.485400e-01	9.495558e-01	102631.79	9.369988e-01	5.031684e+02	-2.70	106
LexA	-28.2	222	6001	102305	9.465323e-01	9.476472e-01	102425.50	9.504141e-01	5.103723e+02	-2.71	107
LexA	-28.1	244	6245	102083	9.444784e-01	9.456835e-01	102213.26	9.600087e-01	5.155246e+02	-2.71	108
LexA	-28.0	246	6491	101839	9.422209e-01	9.436646e-01	101995.04	9.802443e-01	5.263912e+02	-2.72	109
LexA	-27.9	254	6745	101593	9.399449e-01	9.415946e-01	101771.31	9.895831e-01	5.314061e+02	-2.73	110
LexA	-27.8	243	6988	101339	9.375948e-01	9.394652e-01	101541.16	9.949792e-01	5.343038e+02	-2.73	111
LexA	-27.7	258	7246	101096	9.353466e-01	9.372826e-01	101305.26	9.956141e-01	5.346448e+02	-2.73	112
LexA	-27.6	244	7490	100838	9.329595e-01	9.350454e-01	101063.45	9.972547e-01	5.355258e+02	-2.73	113
LexA	-27.5	237	7727	100594	9.307020e-01	9.327464e-01	100814.97	9.963058e-01	5.350162e+02	-2.73	114
LexA	-27.4	232	7959	100357	9.285093e-01	9.303947e-01	100560.78	9.925182e-01	5.329823e+02	-2.73	115
LexA	-27.3	256	8215	100125	9.263628e-01	9.279792e-01	100299.71	9.801124e-01	5.263203e+02	-2.72	116
LexA	-27.2	289	8504	99869	9.239943e-01	9.255100e-01	100032.82	9.712373e-01	5.215544e+02	-2.72	117
LexA	-27.1	281	8785	99580	9.213205e-01	9.229791e-01	99759.28	9.796139e-01	5.260527e+02	-2.72	118
LexA	-27.0	270	9055	99299	9.187206e-01	9.203855e-01	99478.94	9.784507e-01	5.254281e+02	-2.72	119
LexA	-26.9	289	9344	99029	9.162226e-01	9.177361e-01	99192.59	9.650844e-01	5.182503e+02	-2.71	120
LexA	-26.8	267	9611	98740	9.135487e-01	9.150210e-01	98899.13	9.589153e-01	5.149375e+02	-2.71	121
LexA	-26.7	320	9931	98473	9.110784e-01	9.122469e-01	98599.29	9.133740e-01	4.904818e+02	-2.69	122
LexA	-26.6	313	10244	98153	9.081178e-01	9.094135e-01	98293.05	9.315932e-01	5.002655e+02	-2.70	123
LexA	-26.5	323	10567	97840	9.052219e-01	9.065130e-01	97979.55	9.280894e-01	4.983840e+02	-2.70	124
LexA	-26.4	337	10904	97517	9.022334e-01	9.035552e-01	97659.86	9.299736e-01	4.993958e+02	-2.70	125
LexA	-26.3	330	11234	97180	8.991155e-01	9.005281e-01	97332.68	9.400056e-01	5.047830e+02	-2.70	126
LexA	-26.2	374	11608	96850	8.960623e-01	8.974444e-01	96999.38	9.333331e-01	5.011999e+02	-2.70	127
LexA	-26.1	352	11960	96476	8.926021e-01	8.942944e-01	96658.92	9.649765e-01	5.181924e+02	-2.71	128
LexA	-26.0	327	12287	96124	8.893453e-01	8.910770e-01	96311.17	9.663259e-01	5.189170e+02	-2.72	129
LexA	-25.9	291	12578	95797	8.863199e-01	8.878027e-01	95957.26	9.391453e-01	5.043210e+02	-2.70	130
LexA	-25.8	336	12914	95506	8.836275e-01	8.844573e-01	95595.69	8.046751e-01	4.321105e+02	-2.64	131
LexA	-25.7	417	13331	95170	8.805189e-01	8.810509e-01	95227.51	7.074304e-01	3.798901e+02	-2.58	132
LexA	-25.6	392	13723	94753	8.766607e-01	8.775839e-01	94852.78	8.240061e-01	4.424913e+02	-2.65	133
LexA	-25.5	391	14114	94361	8.730339e-01	8.740455e-01	94470.34	8.430131e-01	4.526980e+02	-2.66	134
LexA	-25.4	347	14461	93970	8.694164e-01	8.704498e-01	94081.70	8.452510e-01	4.538998e+02	-2.66	135
LexA	-25.3	363	14824	93623	8.662059e-01	8.667827e-01	93685.34	7.133588e-01	3.830737e+02	-2.58	136
LexA	-25.2	409	15233	93260	8.628474e-01	8.630579e-01	93282.75	5.818823e-01	3.124708e+02	-2.49	137
LexA	-25.1	433	15666	92851	8.590633e-01	8.592652e-01	92872.82	5.777870e-01	3.102716e+02	-2.49	138
LexA	-25.0	438	16104	92418	8.550572e-01	8.554048e-01	92455.58	6.293852e-01	3.379798e+02	-2.53	139
LexA	-24.9	439	16543	91980	8.510048e-01	8.514877e-01	92032.20	6.742034e-01	3.620473e+02	-2.56	140
LexA	-24.8	377	16920	91541	8.469431e-01	8.474988e-01	91601.06	6.960602e-01	3.737843e+02	-2.57	141
LexA	-24.7	467	17387	91164	8.434551e-01	8.434501e-01	91163.46	5.002627e-01	2.686411e+02	-2.43	142
LexA	-24.6	455	17842	90697	8.391344e-01	8.393420e-01	90719.45	5.757254e-01	3.091645e+02	-2.49	143
LexA	-24.5	493	18335	90242	8.349247e-01	8.351619e-01	90267.64	5.851854e-01	3.142446e+02	-2.50	144
LexA	-24.4	456	18791	89749	8.303634e-01	8.309284e-01	89810.06	6.915620e-01	3.713688e+02	-2.57	145
LexA	-24.3	462	19253	89293	8.261445e-01	8.266234e-01	89344.76	6.629903e-01	3.560258e+02	-2.55	146
LexA	-24.2	458	19711	88831	8.218700e-01	8.222641e-01	88873.60	6.344468e-01	3.406979e+02	-2.53	147
LexA	-24.1	463	20174	88373	8.176326e-01	8.178392e-01	88395.33	5.717183e-01	3.070128e+02	-2.49	148
LexA	-24.0	464	20638	87910	8.133489e-01	8.133487e-01	87909.98	5.018319e-01	2.694837e+02	-2.43	149
LexA	-23.9	456	21094	87446	8.090559e-01	8.088058e-01	87418.96	4.189758e-01	2.249900e+02	-2.35	150
LexA	-23.8	467	21561	86990	8.048370e-01	8.041941e-01	86920.51	2.986611e-01	1.603810e+02	-2.21	151
LexA	-23.7	482	22043	86523	8.005163e-01	7.995276e-01	86416.14	2.096037e-01	1.125572e+02	-2.05	152
LexA	-23.6	508	22551	86041	7.960568e-01	7.948058e-01	85905.79	1.551285e-01	8.330401e+01	-1.92	153
LexA	-23.5	540	23091	85533	7.913567e-01	7.900166e-01	85388.16	1.404953e-01	7.544599e+01	-1.88	154
LexA	-23.4	486	23577	84993	7.863606e-01	7.851795e-01	84865.34	1.731767e-01	9.299587e+01	-1.97	155
LexA	-23.3	530	24107	84507	7.818641e-01	7.802752e-01	84335.26	1.041356e-01	5.592082e+01	-1.75	156
LexA	-23.2	540	24647	83977	7.769605e-01	7.753250e-01	83800.22	9.937673e-02	5.336531e+01	-1.73	157
LexA	-23.1	525	25172	83437	7.719644e-01	7.703142e-01	83258.64	9.911305e-02	5.322371e+01	-1.73	158
LexA	-23.0	569	25741	82912	7.671071e-01	7.652433e-01	82710.56	7.454462e-02	4.003046e+01	-1.60	159
LexA	-22.9	572	26313	82343	7.618426e-01	7.601293e-01	82157.81	9.407742e-02	5.051958e+01	-1.70	160
LexA	-22.8	549	26862	81771	7.565505e-01	7.549515e-01	81598.18	1.114390e-01	5.984276e+01	-1.78	161
LexA	-22.7	559	27421	81222	7.514711e-01	7.497269e-01	81033.48	9.330045e-02	5.010234e+01	-1.70	162
LexA	-22.6	601	28022	80663	7.462992e-01	7.444570e-01	80463.89	8.293393e-02	4.453552e+01	-1.65	163
LexA	-22.5	563	28585	80062	7.407387e-01	7.391259e-01	79887.69	1.142463e-01	6.135024e+01	-1.79	164
LexA	-22.4	548	29133	79499	7.355298e-01	7.337563e-01	79307.31	9.406671e-02	5.051382e+01	-1.70	165
LexA	-22.3	560	29693	78951	7.304596e-01	7.283283e-01	78720.63	5.790510e-02	3.109504e+01	-1.49	166
LexA	-22.2	545	30238	78391	7.252785e-01	7.228640e-01	78130.04	3.826706e-02	2.054941e+01	-1.31	167
LexA	-22.1	636	30874	77846	7.202361e-01	7.173479e-01	77533.83	1.755830e-02	9.428808e+00	-0.97	168
LexA	-22.0	623	31497	77210	7.143518e-01	7.117819e-01	76932.23	3.121742e-02	1.676376e+01	-1.22	169
LexA	-21.9	571	32068	76587	7.085878e-01	7.061834e-01	76327.12	4.155229e-02	2.231358e+01	-1.35	170
LexA	-21.8	624	32692	76016	7.033048e-01	7.005304e-01	75716.13	2.332766e-02	1.252695e+01	-1.10	171
LexA	-21.7	602	33294	75392	6.975315e-01	6.948422e-01	75101.33	2.755959e-02	1.479950e+01	-1.17	172
LexA	-21.6	579	33873	74790	6.919618e-01	6.891201e-01	74482.85	2.187607e-02	1.174745e+01	-1.07	173
LexA	-21.5	634	34507	74211	6.866049e-01	6.833468e-01	73858.85	1.069240e-02	5.741817e+00	-0.76	174
LexA	-21.4	648	35155	73577	6.807391e-01	6.775482e-01	73232.12	1.245967e-02	6.690842e+00	-0.83	175
LexA	-21.3	632	35787	72929	6.747437e-01	6.717014e-01	72600.18	1.666910e-02	8.951309e+00	-0.95	176
LexA	-21.2	619	36406	72297	6.688964e-01	6.658313e-01	71965.71	1.640712e-02	8.810624e+00	-0.95	177
LexA	-21.1	671	37077	71678	6.631694e-01	6.599223e-01	71327.04	1.217371e-02	6.537284e+00	-0.82	178
LexA	-21.0	639	37716	71007	6.569613e-01	6.539747e-01	70684.20	1.960730e-02	1.052912e+01	-1.02	179
LexA	-20.9	659	38375	70368	6.510492e-01	6.480083e-01	70039.33	1.825829e-02	9.804702e+00	-0.99	180
LexA	-20.8	638	39013	69709	6.449521e-01	6.420010e-01	69390.04	2.161506e-02	1.160729e+01	-1.06	181
LexA	-20.7	667	39680	69071	6.390493e-01	6.359706e-01	68738.25	1.780499e-02	9.561282e+00	-0.98	182
LexA	-20.6	637	40317	68404	6.328781e-01	6.299201e-01	68084.28	2.211746e-02	1.187708e+01	-1.07	183
LexA	-20.5	641	40958	67767	6.269846e-01	6.238330e-01	67426.36	1.631254e-02	8.759835e+00	-0.94	184
LexA	-20.4	671	41629	67126	6.210540e-01	6.177331e-01	66767.07	1.239738e-02	6.657394e+00	-0.82	185
LexA	-20.3	696	42325	66455	6.148459e-01	6.115994e-01	66104.11	1.434759e-02	7.704654e+00	-0.89	186
